,Headline,Date,Time,link,Publisher
249,Helicopter footage shows the extent of storm damage in Los Angeles,2023-01-10,19:38:33,https://news.google.com/./articles/CBMiYWh0dHBzOi8va3RsYS5jb20vbmV3cy9sb2NhbC1uZXdzL3dhdGNoLWxpdmUtc2t5NS1hZXJpYWwtdmlldy1vZi1zb3V0aGVybi1jYWxpZm9ybmlhLXN0b3JtLWRhbWFnZS_SAWVodHRwczovL2t0bGEuY29tL25ld3MvbG9jYWwtbmV3cy93YXRjaC1saXZlLXNreTUtYWVyaWFsLXZpZXctb2Ytc291dGhlcm4tY2FsaWZvcm5pYS1zdG9ybS1kYW1hZ2UvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,KTLA Los Angeles
250,Storm that made its way across SoCal will slowly move out of region Tuesday,2023-01-10,17:45:57,https://news.google.com/./articles/CCAiC1U1YmlVRV9vU1c0mAEB?hl=en-US&gl=US&ceid=US%3Aen,ABC7
251,"One storm moving out, another headed for Southern California",2023-01-11,07:47:46,https://news.google.com/./articles/CCAiC3cxa2t6b0tKYXNvmAEB?hl=en-US&gl=US&ceid=US%3Aen,KTLA 5
252,"Pasadena Weathers 5 Inches of Rain Tuesday, Sunny Skies Return Today – Pasadena Now",2023-01-11,13:49:00,https://news.google.com/./articles/CBMiZGh0dHBzOi8vd3d3LnBhc2FkZW5hbm93LmNvbS9tYWluL3Bhc2FkZW5hLXdlYXRoZXJzLTUtaW5jaGVzLW9mLXJhaW4tdHVlc2RheS1zdW5ueS1za2llcy1yZXR1cm4tdG9kYXnSAQA?hl=en-US&gl=US&ceid=US%3Aen,Pasadena Now
253,"Caron Nazario, Army officer, sues Virginia police over civil rights",2023-01-09,22:30:55,https://news.google.com/./articles/CBMihAFodHRwczovL3d3dy51c2F0b2RheS5jb20vc3RvcnkvbmV3cy9uYXRpb24vMjAyMy8wMS8wOS9jYXJvbi1uYXphcmlvLWFybXktb2ZmaWNlci1zdWVzLXZpcmdpbmlhLXBvbGljZS1vdmVyLWNpdmlsLXJpZ2h0cy8xMTAxNzIyNDAwMi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,USA TODAY
254,Windsor officer pulled his gun during traffic stop thinking Army Lieutenant might 'assassinate' him,2023-01-11,02:02:50,https://news.google.com/./articles/CBMiXWh0dHBzOi8vd3d3Lnd0dnIuY29tL25ld3MvbG9jYWwtbmV3cy93aW5kc29yLXRyYWZmaWMtc3RvcC1jYXJvbi1uYXphcmlvLXRyaWFsLWphbnVhcnktMTAtMjAyMtIBZ2h0dHBzOi8vd3d3Lnd0dnIuY29tL25ld3MvbG9jYWwtbmV3cy93aW5kc29yLXRyYWZmaWMtc3RvcC1jYXJvbi1uYXphcmlvLXRyaWFsLWphbnVhcnktMTAtMjAyMj9fYW1wPXRydWU?hl=en-US&gl=US&ceid=US%3Aen,CBS 6 News Richmond WTVR
255,Lt. Caron Nazario's partner takes stand in case against Windsor police officers,2023-01-10,22:53:45,https://news.google.com/./articles/CCAiC2RRbDRhcGIxdFhnmAEB?hl=en-US&gl=US&ceid=US%3Aen,13News Now
256,Trial over Windsor police stop begins and more Va. headlines,2023-01-10,12:55:19,https://news.google.com/./articles/CBMiZGh0dHBzOi8vd3d3LnZpcmdpbmlhbWVyY3VyeS5jb20vYmxvZy12YS90cmlhbC1vdmVyLXdpbmRzb3ItcG9saWNlLXN0b3AtYmVnaW5zLWFuZC1tb3JlLXZhLWhlYWRsaW5lcy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Virginia Mercury
257,"1 killed when car careens off Altamonte Springs bridge, lands in water",2023-01-10,11:49:17,https://news.google.com/./articles/CBMiXGh0dHBzOi8vd3d3LmNsaWNrb3JsYW5kby5jb20vdHJhZmZpYy8yMDIzLzAxLzEwL2Nhci1jYXJlZW5zLW9mZi1icmlkZ2UtaW4tYWx0YW1vbnRlLXNwcmluZ3Mv0gEA?hl=en-US&gl=US&ceid=US%3Aen,WKMG News 6 & ClickOrlando
258,Car crashes off bridge in Altamonte Springs,2023-01-10,11:44:45,https://news.google.com/./articles/CCAiC084RjlNX3pSQWdFmAEB?hl=en-US&gl=US&ceid=US%3Aen,WKMG News 6 ClickOrlando
259,1 dead after car crashes into river in Altamonte Springs,2023-01-10,13:15:34,https://news.google.com/./articles/CBMicWh0dHBzOi8vd3d3LndmdHYuY29tL25ld3MvbG9jYWwvMS1kZWFkLWFmdGVyLWNhci1jcmFzaGVzLWludG8tcml2ZXItYWx0YW1vbnRlLXNwcmluZ3MvUkxEQ1pEVjJUQkc0WkM3TzI0RVpVWFVBUlEv0gGAAWh0dHBzOi8vd3d3LndmdHYuY29tL25ld3MvbG9jYWwvMS1kZWFkLWFmdGVyLWNhci1jcmFzaGVzLWludG8tcml2ZXItYWx0YW1vbnRlLXNwcmluZ3MvUkxEQ1pEVjJUQkc0WkM3TzI0RVpVWFVBUlEvP291dHB1dFR5cGU9YW1w?hl=en-US&gl=US&ceid=US%3Aen,WFTV Orlando
260,"1 killed after car flips over, crashes into Little Wekiva River in Altamonte Springs, officials say",2023-01-10,11:31:53,https://news.google.com/./articles/CBMiXGh0dHBzOi8vd3d3LmZveDM1b3JsYW5kby5jb20vbmV3cy8xLWtpbGxlZC1hZnRlci1jYXItY3Jhc2hlcy1pbnRvLXdhdGVyLWluLWFsdGFtb250ZS1zcHJpbmdz0gFgaHR0cHM6Ly93d3cuZm94MzVvcmxhbmRvLmNvbS9uZXdzLzEta2lsbGVkLWFmdGVyLWNhci1jcmFzaGVzLWludG8td2F0ZXItaW4tYWx0YW1vbnRlLXNwcmluZ3MuYW1w?hl=en-US&gl=US&ceid=US%3Aen,FOX 35 Orlando
261,"California storms, droughts expected to intensify as planet warms",2023-01-11,02:19:00,https://news.google.com/./articles/CBMibGh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9jbGltYXRlLWVudmlyb25tZW50LzIwMjMvMDEvMTAvY2FsaWZvcm5pYS1jbGltYXRlLWF0bW9zcGhlcmljLXJpdmVycy1kcm91Z2h0L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,The Washington Post
262,"California’s dilemma: How do you harness an epic amount of rain in a water-scarce state? Let it flood, scientists say",2023-01-10,15:26:14,https://news.google.com/./articles/CBMilgFodHRwczovL3d3dy5kYWlseW5ld3MuY29tLzIwMjMvMDEvMTAvY2FsaWZvcm5pYXMtZGlsZW1tYS1ob3ctZG8teW91LWhhcm5lc3MtYW4tZXBpYy1hbW91bnQtb2YtcmFpbi1pbi1hLXdhdGVyLXNjYXJjZS1zdGF0ZS1sZXQtaXQtZmxvb2Qtc2NpZW50aXN0cy1zYXnSAZsBaHR0cHM6Ly93d3cuZGFpbHluZXdzLmNvbS8yMDIzLzAxLzEwL2NhbGlmb3JuaWFzLWRpbGVtbWEtaG93LWRvLXlvdS1oYXJuZXNzLWFuLWVwaWMtYW1vdW50LW9mLXJhaW4taW4tYS13YXRlci1zY2FyY2Utc3RhdGUtbGV0LWl0LWZsb29kLXNjaWVudGlzdHMtc2F5L2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,LA Daily News
263,How California could save its rainwater to protect from future droughts,2023-01-10,11:00:00,https://news.google.com/./articles/CBMiZ2h0dHBzOi8vd3d3LmZhc3Rjb21wYW55LmNvbS85MDgzMjY0Mi9ob3ctY2FsaWZvcm5pYS1jb3VsZC1zYXZlLWl0cy1yYWluLXRvLXByb3RlY3QtZnJvbS1mdXR1cmUtZHJvdWdodHPSAQA?hl=en-US&gl=US&ceid=US%3Aen,Fast Company
264,Letting rain from atmospheric rivers drain away is a waste. Why aren't we storing it?,2023-01-11,12:03:28,https://news.google.com/./articles/CBMidWh0dHBzOi8vd3d3LnNmY2hyb25pY2xlLmNvbS9vcGluaW9uL2xldHRlcnN0b3RoZWVkaXRvci9hcnRpY2xlL3N0b3Jpbmctc3Rvcm0tYXRtb3NwaGVyaWMtcml2ZXItcmFpbndhdGVyLTE3NzA3OTYyLnBocNIBAA?hl=en-US&gl=US&ceid=US%3Aen,San Francisco Chronicle
